,price
1999-04-12,85.16096496582031
1999-04-13,84.6142578125
1999-04-14,83.18912506103516
1999-04-15,82.87670135498047
1999-04-16,82.17387390136719
1999-04-19,80.90486907958984
1999-04-20,81.92003631591797
1999-04-21,84.26284790039062
1999-04-22,85.06330108642578
1999-04-23,84.84851837158203
1999-04-26,85.33667755126953
1999-04-27,85.7466049194336
1999-04-28,84.57525634765625
1999-04-29,83.93098449707031
1999-04-30,83.24764251708984
1999-05-03,84.77046203613281
1999-05-04,83.55998229980469
1999-05-05,84.22382354736328
1999-05-06,83.70643615722656
1999-05-07,84.3409423828125
1999-05-10,83.92119598388672
1999-05-11,84.77046203613281
1999-05-12,85.43424224853516
1999-05-13,85.8051986694336
1999-05-14,83.57954406738281
1999-05-17,83.83334350585938
1999-05-18,83.67716979980469
1999-05-19,84.28235626220703
1999-05-20,83.77474975585938
1999-05-21,83.30621337890625
1999-05-24,81.92003631591797
1999-05-25,80.59246826171875
1999-05-26,81.49050903320312
1999-05-27,80.31912231445312
1999-05-28,81.34410095214844
1999-06-01,81.06102752685547
1999-06-02,81.13911437988281
1999-06-03,81.58817291259766
1999-06-04,83.22810363769531
1999-06-07,83.44290161132812
1999-06-08,82.62287139892578
1999-06-09,82.54480743408203
1999-06-10,81.78340148925781
1999-06-11,81.10008239746094
1999-06-14,81.17814636230469
1999-06-15,81.72484588623047
1999-06-16,83.28667449951172
1999-06-17,84.06761932373047
1999-06-18,84.1647720336914
1999-06-21,84.36054229736328
1999-06-22,83.77310943603516
1999-06-23,83.36183166503906
1999-06-24,82.7352294921875
1999-06-25,82.52963256835938
1999-06-28,83.53807830810547
1999-06-29,84.32137298583984
1999-06-30,85.84881591796875
1999-07-01,86.49504089355469
1999-07-02,87.35665130615234
1999-07-06,87.33712005615234
1999-07-07,87.45458984375
1999-07-08,87.52310943603516
1999-07-09,88.04202270507812
1999-07-12,87.65038299560547
1999-07-13,87.33712005615234
1999-07-14,87.82664489746094
1999-07-15,88.3847427368164
1999-07-16,88.864501953125
1999-07-19,88.27703857421875
1999-07-20,86.4656753540039
1999-07-21,86.3677978515625
1999-07-22,85.23200225830078
1999-07-23,85.06552124023438
1999-07-26,84.43889617919922
1999-07-27,85.14389038085938
1999-07-28,85.41802978515625
1999-07-29,84.22350311279297
1999-07-30,83.18563842773438
1999-08-02,83.38145446777344
1999-08-03,82.98979949951172
1999-08-04,81.8540267944336
1999-08-05,82.59817504882812
1999-08-06,81.69737243652344
1999-08-09,81.5211181640625
1999-08-10,80.62034606933594
1999-08-11,81.59944915771484
1999-08-12,81.55049896240234
1999-08-13,83.44023132324219
1999-08-16,83.81226348876953
1999-08-17,84.36054229736328
1999-08-18,83.75349426269531
1999-08-19,83.06812286376953
1999-08-20,83.91020202636719
